# proteinId	labelId
ENSDARP00000133722	phylogeny
ENSDARP00000133722	macro-synteny
ENSDARP00000012720	phylogeny
ENSDARP00000012720	macro-synteny
ENSORLP00000001729	phylogeny
ENSORLP00000001729	macro-synteny
ENSTNIP00000014198	phylogeny
ENSTNIP00000014198	macro-synteny
ENSGACP00000019164	phylogeny
ENSGACP00000019164	macro-synteny
ENSGALP00010000539	phylogeny
ENSGALP00010000539	macro-synteny
ENSMGAP00000010413	phylogeny
ENSMGAP00000010413	macro-synteny
ENSTGUP00000027100	phylogeny
ENSTGUP00000027100	macro-synteny
ENSACAP00000016497	phylogeny
ENSACAP00000016497	macro-synteny
ENSCAFP00845035000	phylogeny
ENSCAFP00845035000	macro-synteny
ENSP00000281928	phylogeny
ENSP00000281928	macro-synteny
ENSMUSP00000144092	phylogeny
ENSMUSP00000144092	macro-synteny
ENSMODP00000031487	phylogeny
ENSMODP00000031487	macro-synteny
ENSORLP00000009152	phylogeny
ENSORLP00000009152	macro-synteny
ENSTNIP00000011890	phylogeny
ENSTNIP00000011890	macro-synteny
ENSGACP00000022154	phylogeny
ENSGACP00000022154	macro-synteny
ENSLOCP00000009199	phylogeny
ENSLOCP00000009199	macro-synteny
ENSCMIP00000018690	phylogeny
ENSCMIP00000018690	macro-synteny
ENSGALP00010043586	phylogeny
ENSGALP00010043586	macro-synteny
ENSMGAP00000020276	phylogeny
ENSMGAP00000020276	macro-synteny
ENSTGUP00000007959	phylogeny
ENSTGUP00000007959	macro-synteny
ENSACAP00000020340	phylogeny
ENSACAP00000020340	macro-synteny
ENSACAP00000012887	phylogeny
ENSACAP00000012887	macro-synteny
ENSCAFP00845036909	phylogeny
ENSCAFP00845036909	macro-synteny
ENSP00000380888	phylogeny
ENSP00000380888	macro-synteny
ENSMUSP00000044268	phylogeny
ENSMUSP00000044268	macro-synteny
ENSMODP00000050971	phylogeny
ENSMODP00000050971	macro-synteny
ENSORLP00000039730	phylogeny
ENSORLP00000039730	macro-synteny
ENSTNIP00000002334	phylogeny
ENSTNIP00000002334	macro-synteny
ENSGACP00000026700	phylogeny
ENSGACP00000026700	macro-synteny
ENSTNIP00000014591	phylogeny
ENSTNIP00000014591	macro-synteny
ENSDARP00000152677	phylogeny
ENSDARP00000152677	macro-synteny
ENSDARP00000145333	phylogeny
ENSDARP00000145333	macro-synteny
ENSORLP00000026900	phylogeny
ENSORLP00000026900	macro-synteny
ENSTNIP00000005872	phylogeny
ENSTNIP00000005872	macro-synteny
ENSTNIP00000004872	phylogeny
ENSTNIP00000004872	macro-synteny
ENSGACP00000013744	phylogeny
ENSGACP00000013744	macro-synteny
ENSDARP00000126727	phylogeny
ENSDARP00000126727	macro-synteny
ENSLOCP00000004475	phylogeny
ENSLOCP00000004475	macro-synteny
ENSCMIP00000040619	phylogeny
ENSCMIP00000040619	macro-synteny
ENSGALP00010013065	phylogeny
ENSGALP00010013065	macro-synteny
ENSMGAP00000012500	phylogeny
ENSMGAP00000012500	macro-synteny
ENSTGUP00000010581	phylogeny
ENSTGUP00000010581	macro-synteny
ENSACAP00000001348	phylogeny
ENSACAP00000001348	macro-synteny
ENSCAFP00845004925	phylogeny
ENSCAFP00845004925	macro-synteny
ENSP00000264183	phylogeny
ENSP00000264183	macro-synteny
ENSMUSP00000106163	phylogeny
ENSMUSP00000106163	macro-synteny
ENSMODP00000010471	phylogeny
ENSMODP00000010471	macro-synteny
ENSORLP00000042709	phylogeny
ENSORLP00000042709	macro-synteny
ENSGACP00000005684	phylogeny
ENSGACP00000005684	macro-synteny
ENSTNIP00000019762	phylogeny
ENSTNIP00000019762	macro-synteny
ENSDARP00000107839	phylogeny
ENSDARP00000107839	macro-synteny
ENSLOCP00000019579	phylogeny
ENSLOCP00000019579	macro-synteny
ENSCMIP00000026045	phylogeny
ENSCMIP00000026045	macro-synteny
ENSGALP00010024603	phylogeny
ENSGALP00010024603	macro-synteny
ENSMGAP00000014391	phylogeny
ENSMGAP00000014391	macro-synteny
ENSTGUP00000013417	phylogeny
ENSTGUP00000013417	macro-synteny
ENSACAP00000014391	phylogeny
ENSACAP00000014391	macro-synteny
ENSCAFP00845025869	phylogeny
ENSCAFP00845025869	macro-synteny
ENSP00000347602	phylogeny
ENSP00000347602	macro-synteny
ENSMUSP00000035512	phylogeny
ENSMUSP00000035512	macro-synteny
ENSMODP00000009804	phylogeny
ENSMODP00000009804	macro-synteny
ENSLOCP00000011415	phylogeny
ENSLOCP00000011415	macro-synteny
ENSORLP00000044983	phylogeny
ENSORLP00000044983	macro-synteny
ENSGACP00000005290	phylogeny
ENSGACP00000005290	macro-synteny
ENSTNIP00000005145	phylogeny
ENSTNIP00000005145	macro-synteny
ENSDARP00000064411	phylogeny
ENSDARP00000064411	macro-synteny
ENSCMIP00000002543	phylogeny
ENSCMIP00000002543	macro-synteny
ENSGALP00010026182	phylogeny
ENSGALP00010026182	macro-synteny
ENSMGAP00000000093	phylogeny
ENSMGAP00000000093	macro-synteny
ENSTGUP00000004229	phylogeny
ENSTGUP00000004229	macro-synteny
ENSTGUP00000025297	phylogeny
ENSTGUP00000025297	macro-synteny
ENSACAP00000025137	phylogeny
ENSACAP00000025137	macro-synteny
ENSCAFP00845040131	phylogeny
ENSCAFP00845040131	macro-synteny
ENSP00000368710	phylogeny
ENSP00000368710	macro-synteny
ENSMUSP00000028814	phylogeny
ENSMUSP00000028814	macro-synteny
ENSMODP00000028807	phylogeny
ENSMODP00000028807	macro-synteny
ENSORLP00000003552	phylogeny
ENSORLP00000003552	macro-synteny
ENSGACP00000007501	phylogeny
ENSGACP00000007501	macro-synteny
ENSTNIP00000019815	phylogeny
ENSTNIP00000019815	macro-synteny
ENSDARP00000048818	phylogeny
ENSDARP00000048818	macro-synteny
ENSDARP00000152333	phylogeny
ENSDARP00000152333	macro-synteny
ENSDARP00000064661	phylogeny
ENSDARP00000064661	macro-synteny
ENSDARP00000147387	phylogeny
ENSDARP00000147387	macro-synteny
ENSLOCP00000019240	phylogeny
ENSLOCP00000019240	macro-synteny
ENSCMIP00000027527	phylogeny
ENSCMIP00000027527	macro-synteny
ENSDARP00000113433	phylogeny
ENSDARP00000113433	macro-synteny
ENSDARP00000145202	phylogeny
ENSDARP00000145202	macro-synteny
ENSTNIP00000003220	phylogeny
ENSTNIP00000003220	macro-synteny
ENSTNIP00000019635	phylogeny
ENSTNIP00000019635	macro-synteny
ENSGACP00000009155	phylogeny
ENSGACP00000009155	macro-synteny
ENSORLP00000026274	phylogeny
ENSORLP00000026274	macro-synteny
ENSLOCP00000005045	phylogeny
ENSLOCP00000005045	macro-synteny
ENSCAFP00845036961	phylogeny
ENSCAFP00845036961	macro-synteny
ENSP00000339692	phylogeny
ENSP00000339692	macro-synteny
ENSMUSP00000048267	phylogeny
ENSMUSP00000048267	macro-synteny
ENSMODP00000012517	phylogeny
ENSMODP00000012517	macro-synteny
ENSCMIP00000020896	phylogeny
ENSCMIP00000020896	macro-synteny
ENSGALP00010032507	phylogeny
ENSGALP00010032507	macro-synteny
ENSTGUP00000008775	phylogeny
ENSTGUP00000008775	macro-synteny
ENSORLP00000010584	phylogeny
ENSORLP00000010584	macro-synteny
ENSTNIP00000021133	phylogeny
ENSTNIP00000021133	macro-synteny
ENSGACP00000015074	phylogeny
ENSGACP00000015074	macro-synteny
ENSDARP00000140440	phylogeny
ENSDARP00000140440	macro-synteny
ENSLOCP00000001810	phylogeny
ENSLOCP00000001810	macro-synteny
ENSDARP00000152517	phylogeny
ENSDARP00000152517	macro-synteny
ENSACAP00000000612	phylogeny
ENSACAP00000000612	macro-synteny
ENSMODP00000010661	phylogeny
ENSMODP00000010661	macro-synteny
ENSP00000440449	phylogeny
ENSP00000440449	macro-synteny
ENSMUSP00000026973	phylogeny
ENSMUSP00000026973	macro-synteny
ENSCAFP00845013479	phylogeny
ENSCAFP00845013479	macro-synteny
ENSCMIP00000011482	phylogeny
ENSCMIP00000011482	macro-synteny
ENSGALP00010043800	phylogeny
ENSGALP00010043800	macro-synteny
ENSMGAP00000018000	phylogeny
ENSMGAP00000018000	macro-synteny
ENSTGUP00000004221	phylogeny
ENSTGUP00000004221	macro-synteny
ENSACAP00000033195	phylogeny
ENSACAP00000033195	macro-synteny
ENSP00000464977	phylogeny
ENSP00000464977	macro-synteny
ENSCAFP00845040710	phylogeny
ENSCAFP00845040710	macro-synteny
ENSMUSP00000102288	phylogeny
ENSMUSP00000102288	macro-synteny
ENSMODP00000005486	phylogeny
ENSMODP00000005486	macro-synteny
ENSCMIP00000046003	phylogeny
ENSCMIP00000046003	macro-synteny
ENSLOCP00000015285	phylogeny
ENSLOCP00000015285	macro-synteny
ENSDARP00000138282	phylogeny
ENSDARP00000138282	macro-synteny
ENSORLP00000004817	phylogeny
ENSORLP00000004817	macro-synteny
ENSGACP00000012860	phylogeny
ENSGACP00000012860	macro-synteny
ENSTNIP00000015837	phylogeny
ENSTNIP00000015837	macro-synteny
ENSDARP00000121293	phylogeny
ENSDARP00000121293	macro-synteny
ENSGACP00000006172	phylogeny
ENSGACP00000006172	macro-synteny
ENSGALP00010043276	phylogeny
ENSGALP00010043276	macro-synteny
ENSMGAP00000007514	phylogeny
ENSMGAP00000007514	macro-synteny
ENSTGUP00000025000	phylogeny
ENSTGUP00000025000	macro-synteny
ENSACAP00000011119	phylogeny
ENSACAP00000011119	macro-synteny
ENSCAFP00845038125	phylogeny
ENSCAFP00845038125	macro-synteny
ENSP00000436836	phylogeny
ENSP00000436836	macro-synteny
ENSMUSP00000047888	phylogeny
ENSMUSP00000047888	macro-synteny
ENSLOCP00000016808	phylogeny
ENSLOCP00000016808	macro-synteny
ENSCMIP00000049009	phylogeny
ENSCMIP00000049009	macro-synteny
ENSDARP00000128562	phylogeny
ENSDARP00000128562	macro-synteny
ENSORLP00000030133	phylogeny
ENSORLP00000030133	macro-synteny
ENSGACP00000015404	phylogeny
ENSGACP00000015404	macro-synteny
ENSDARP00000024358	phylogeny
ENSDARP00000024358	macro-synteny
ENSORLP00000017370	phylogeny
ENSORLP00000017370	macro-synteny
ENSGACP00000024486	phylogeny
ENSGACP00000024486	macro-synteny
ENSTNIP00000017140	phylogeny
ENSTNIP00000017140	macro-synteny
ENSP00000375647	phylogeny
ENSP00000375647	macro-synteny
ENSMUSP00000090567	phylogeny
ENSMUSP00000090567	macro-synteny
ENSTGUP00000004504	phylogeny
ENSTGUP00000004504	macro-synteny
ENSTGUP00000021114	phylogeny
ENSTGUP00000021114	macro-synteny
ENSACAP00000027611	phylogeny
ENSACAP00000027611	macro-synteny
ENSCAFP00845005909	phylogeny
ENSCAFP00845005909	macro-synteny
ENSORLP00000029515	phylogeny
ENSORLP00000029515	macro-synteny
ENSGACP00000002623	phylogeny
ENSGACP00000002623	macro-synteny
ENSTNIP00000021358	phylogeny
ENSTNIP00000021358	macro-synteny
ENSDARP00000122486	phylogeny
ENSDARP00000122486	macro-synteny
ENSDARP00000119475	phylogeny
ENSDARP00000119475	macro-synteny
ENSORLP00000045577	phylogeny
ENSORLP00000045577	macro-synteny
ENSGACP00000014077	phylogeny
ENSGACP00000014077	macro-synteny
ENSTNIP00000010928	phylogeny
ENSTNIP00000010928	macro-synteny
ENSLOCP00000000246	phylogeny
ENSLOCP00000000246	macro-synteny
ENSGALP00010039519	phylogeny
ENSGALP00010039519	macro-synteny
ENSMGAP00000006279	phylogeny
ENSMGAP00000006279	macro-synteny
ENSTGUP00000017725	phylogeny
ENSTGUP00000017725	macro-synteny
ENSACAP00000002939	phylogeny
ENSACAP00000002939	macro-synteny
ENSMODP00000016059	phylogeny
ENSMODP00000016059	macro-synteny
ENSCAFP00845022227	phylogeny
ENSCAFP00845022227	macro-synteny
ENSP00000507239	phylogeny
ENSP00000507239	macro-synteny
ENSMUSP00000024779	phylogeny
ENSMUSP00000024779	macro-synteny
ENSORLP00000000330	phylogeny
ENSORLP00000000330	macro-synteny
ENSGACP00000001366	phylogeny
ENSGACP00000001366	macro-synteny
ENSTNIP00000017674	phylogeny
ENSTNIP00000017674	macro-synteny
ENSDARP00000036071	phylogeny
ENSDARP00000036071	macro-synteny
ENSLOCP00000015568	phylogeny
ENSLOCP00000015568	macro-synteny
ENSCMIP00000003438	phylogeny
ENSCMIP00000003438	macro-synteny
ENSGALP00010016182	phylogeny
ENSGALP00010016182	macro-synteny
ENSMGAP00000011968	phylogeny
ENSMGAP00000011968	macro-synteny
ENSTGUP00000020392	phylogeny
ENSTGUP00000020392	macro-synteny
ENSACAP00000013876	phylogeny
ENSACAP00000013876	macro-synteny
ENSMODP00000010101	phylogeny
ENSMODP00000010101	macro-synteny
ENSCAFP00845032772	phylogeny
ENSCAFP00845032772	macro-synteny
ENSMUSP00000149020	phylogeny
ENSMUSP00000149020	macro-synteny
ENSP00000258499	phylogeny
ENSP00000258499	macro-synteny
ENSLOCP00000011121	phylogeny
ENSLOCP00000011121	macro-synteny
ENSLOCP00000019384	phylogeny
ENSLOCP00000019384	macro-synteny
ENSORLP00000028664	phylogeny
ENSORLP00000028664	macro-synteny
ENSGACP00000026500	phylogeny
ENSGACP00000026500	macro-synteny
ENSTNIP00000015648	phylogeny
ENSTNIP00000015648	macro-synteny
ENSDARP00000104741	phylogeny
ENSDARP00000104741	macro-synteny
ENSCMIP00000035731	phylogeny
ENSCMIP00000035731	macro-synteny
ENSGALP00010002595	phylogeny
ENSGALP00010002595	macro-synteny
ENSMGAP00000009461	phylogeny
ENSMGAP00000009461	macro-synteny
ENSTGUP00000021784	phylogeny
ENSTGUP00000021784	macro-synteny
ENSMODP00000052454	phylogeny
ENSMODP00000052454	macro-synteny
ENSCAFP00845006198	phylogeny
ENSCAFP00845006198	macro-synteny
ENSP00000512073	phylogeny
ENSP00000512073	macro-synteny
ENSMUSP00000083899	phylogeny
ENSMUSP00000083899	macro-synteny
ENSACAP00000003306	phylogeny
ENSACAP00000003306	macro-synteny
ENSLOCP00000003133	phylogeny
ENSLOCP00000003133	macro-synteny
ENSORLP00000004892	phylogeny
ENSORLP00000004892	macro-synteny
ENSGACP00000021971	phylogeny
ENSGACP00000021971	macro-synteny
ENSTNIP00000017902	phylogeny
ENSTNIP00000017902	macro-synteny
ENSDARP00000145218	phylogeny
ENSDARP00000145218	macro-synteny
ENSCMIP00000033102	phylogeny
ENSCMIP00000033102	macro-synteny
ENSGALP00010006361	phylogeny
ENSGALP00010006361	macro-synteny
ENSMGAP00000013997	phylogeny
ENSMGAP00000013997	macro-synteny
ENSACAP00000007933	phylogeny
ENSACAP00000007933	macro-synteny
ENSACAP00000010288	phylogeny
ENSACAP00000010288	macro-synteny
ENSTGUP00000038366	phylogeny
ENSTGUP00000038366	macro-synteny
ENSCAFP00845000688	phylogeny
ENSCAFP00845000688	macro-synteny
ENSP00000455908	phylogeny
ENSP00000455908	macro-synteny
ENSP00000434570	phylogeny
ENSP00000434570	macro-synteny
ENSMUSP00000152743	phylogeny
ENSMUSP00000152743	macro-synteny
ENSMUSP00000090293	phylogeny
ENSMUSP00000090293	macro-synteny
ENSMODP00000022037	phylogeny
ENSMODP00000022037	macro-synteny
ENSORLP00000007176	phylogeny
ENSORLP00000007176	macro-synteny
ENSTNIP00000002423	phylogeny
ENSTNIP00000002423	macro-synteny
ENSGACP00000008103	phylogeny
ENSGACP00000008103	macro-synteny
ENSDARP00000129239	phylogeny
ENSDARP00000129239	macro-synteny
ENSDARP00000129681	phylogeny
ENSDARP00000129681	macro-synteny
ENSTNIP00000013867	phylogeny
ENSTNIP00000013867	macro-synteny
ENSORLP00000037245	phylogeny
ENSORLP00000037245	macro-synteny
ENSORLP00000021299	phylogeny
ENSORLP00000021299	macro-synteny
ENSGACP00000017540	phylogeny
ENSGACP00000017540	macro-synteny
ENSDARP00000123551	phylogeny
ENSDARP00000123551	macro-synteny
ENSLOCP00000021077	phylogeny
ENSLOCP00000021077	macro-synteny
ENSCMIP00000026499	phylogeny
ENSCMIP00000026499	macro-synteny
ENSGALP00010034785	phylogeny
ENSGALP00010034785	macro-synteny
ENSMGAP00000000161	phylogeny
ENSMGAP00000000161	macro-synteny
ENSTGUP00000004446	phylogeny
ENSTGUP00000004446	macro-synteny
ENSCAFP00845036864	phylogeny
ENSCAFP00845036864	macro-synteny
ENSP00000237536	phylogeny
ENSP00000237536	macro-synteny
ENSMUSP00000066556	phylogeny
ENSMUSP00000066556	macro-synteny
ENSMODP00000030807	phylogeny
ENSMODP00000030807	macro-synteny
ENSACAP00000040762	phylogeny
ENSACAP00000040762	macro-synteny
ENSLOCP00000006720	phylogeny
ENSLOCP00000006720	macro-synteny
ENSDARP00000086285	phylogeny
ENSDARP00000086285	macro-synteny
ENSDARP00000147908	phylogeny
ENSDARP00000147908	macro-synteny
ENSORLP00000003248	phylogeny
ENSORLP00000003248	macro-synteny
ENSGACP00000007413	phylogeny
ENSGACP00000007413	macro-synteny
ENSTNIP00000013857	phylogeny
ENSTNIP00000013857	macro-synteny
ENSORLP00000018535	phylogeny
ENSORLP00000018535	macro-synteny
ENSDARP00000117889	phylogeny
ENSDARP00000117889	macro-synteny
ENSCMIP00000040007	phylogeny
ENSCMIP00000040007	macro-synteny
ENSGALP00010044512	phylogeny
ENSGALP00010044512	macro-synteny
ENSMGAP00000005913	phylogeny
ENSMGAP00000005913	macro-synteny
ENSTGUP00000006505	phylogeny
ENSTGUP00000006505	macro-synteny
ENSMODP00000024124	phylogeny
ENSMODP00000024124	macro-synteny
ENSCAFP00845015410	phylogeny
ENSCAFP00845015410	macro-synteny
ENSMUSP00000055470	phylogeny
ENSMUSP00000055470	macro-synteny
ENSP00000261716	phylogeny
ENSP00000261716	macro-synteny
ENSACAP00000035067	phylogeny
ENSACAP00000035067	macro-synteny
ENSLOCP00000007866	phylogeny
ENSLOCP00000007866	macro-synteny
ENSDARP00000129263	phylogeny
ENSDARP00000129263	macro-synteny
ENSDARP00000137849	phylogeny
ENSDARP00000137849	macro-synteny
ENSORLP00000004099	phylogeny
ENSORLP00000004099	macro-synteny
ENSGACP00000027133	phylogeny
ENSGACP00000027133	macro-synteny
ENSTNIP00000019287	phylogeny
ENSTNIP00000019287	macro-synteny
ENSGACP00000014342	phylogeny
ENSGACP00000014342	macro-synteny
ENSORLP00000006222	phylogeny
ENSORLP00000006222	macro-synteny
ENSCMIP00000029430	phylogeny
ENSCMIP00000029430	macro-synteny
ENSORLP00000000283	phylogeny
ENSORLP00000000283	macro-synteny
ENSTNIP00000006910	phylogeny
ENSTNIP00000006910	macro-synteny
ENSGACP00000019624	phylogeny
ENSGACP00000019624	macro-synteny
ENSDARP00000128176	phylogeny
ENSDARP00000128176	macro-synteny
ENSTNIP00000018273	phylogeny
ENSTNIP00000018273	macro-synteny
ENSGACP00000010060	phylogeny
ENSGACP00000010060	macro-synteny
ENSORLP00000044348	phylogeny
ENSORLP00000044348	macro-synteny
ENSDARP00000133693	phylogeny
ENSDARP00000133693	macro-synteny
ENSACAP00000028001	phylogeny
ENSACAP00000028001	macro-synteny
ENSCAFP00845001608	phylogeny
ENSCAFP00845001608	macro-synteny
ENSP00000310094	phylogeny
ENSP00000310094	macro-synteny
ENSMUSP00000112963	phylogeny
ENSMUSP00000112963	macro-synteny
ENSMODP00000049704	phylogeny
ENSMODP00000049704	macro-synteny
ENSGALP00010034795	phylogeny
ENSGALP00010034795	macro-synteny
ENSMGAP00000009441	phylogeny
ENSMGAP00000009441	macro-synteny
ENSTGUP00000009474	phylogeny
ENSTGUP00000009474	macro-synteny
ENSACAP00000004310	phylogeny
ENSACAP00000004310	macro-synteny
ENSCAFP00845038586	phylogeny
ENSCAFP00845038586	macro-synteny
ENSP00000376317	phylogeny
ENSP00000376317	macro-synteny
ENSMUSP00000107609	phylogeny
ENSMUSP00000107609	macro-synteny
ENSMODP00000019156	phylogeny
ENSMODP00000019156	macro-synteny
ENSLOCP00000003902	phylogeny
ENSLOCP00000003902	macro-synteny
ENSDARP00000157229	phylogeny
ENSDARP00000157229	macro-synteny
ENSORLP00000001389	phylogeny
ENSORLP00000001389	macro-synteny
ENSTNIP00000003270	phylogeny
ENSTNIP00000003270	macro-synteny
ENSGACP00000018804	phylogeny
ENSGACP00000018804	macro-synteny
ENSORLP00000010232	phylogeny
ENSORLP00000010232	macro-synteny
ENSTNIP00000011928	phylogeny
ENSTNIP00000011928	macro-synteny
ENSGACP00000022386	phylogeny
ENSGACP00000022386	macro-synteny
ENSDARP00000113257	phylogeny
ENSDARP00000113257	macro-synteny
ENSCMIP00000017068	phylogeny
ENSCMIP00000017068	macro-synteny
ENSGALP00010010755	phylogeny
ENSGALP00010010755	macro-synteny
ENSMGAP00000026324	phylogeny
ENSMGAP00000026324	macro-synteny
ENSTGUP00000012898	phylogeny
ENSTGUP00000012898	macro-synteny
ENSACAP00000010390	phylogeny
ENSACAP00000010390	macro-synteny
ENSMODP00000043541	phylogeny
ENSMODP00000043541	macro-synteny
ENSCAFP00845018781	phylogeny
ENSCAFP00845018781	macro-synteny
ENSP00000429900	phylogeny
ENSP00000429900	macro-synteny
ENSMUSP00000134825	phylogeny
ENSMUSP00000134825	macro-synteny
ENSORLP00000032304	phylogeny
ENSORLP00000032304	macro-synteny
ENSTNIP00000020274	phylogeny
ENSTNIP00000020274	macro-synteny
ENSGACP00000006005	phylogeny
ENSGACP00000006005	macro-synteny
ENSDARP00000120174	phylogeny
ENSDARP00000120174	macro-synteny
ENSLOCP00000013807	phylogeny
ENSLOCP00000013807	macro-synteny
ENSDARP00000120481	phylogeny
ENSDARP00000120481	macro-synteny
ENSCMIP00000036273	phylogeny
ENSCMIP00000036273	macro-synteny
ENSGALP00010032035	phylogeny
ENSGALP00010032035	macro-synteny
ENSMGAP00000001304	phylogeny
ENSMGAP00000001304	macro-synteny
ENSACAP00000023658	phylogeny
ENSACAP00000023658	macro-synteny
ENSLOCP00000007842	phylogeny
ENSLOCP00000007842	macro-synteny
ENSDARP00000094283	phylogeny
ENSDARP00000094283	macro-synteny
ENSCMIP00000041640	phylogeny
ENSCMIP00000041640	macro-synteny
ENSGALP00010023084	phylogeny
ENSGALP00010023084	macro-synteny
ENSMGAP00000033637	phylogeny
ENSMGAP00000033637	macro-synteny
ENSTGUP00000000946	phylogeny
ENSTGUP00000000946	macro-synteny
ENSACAP00000031192	phylogeny
ENSACAP00000031192	macro-synteny
ENSCAFP00845021361	phylogeny
ENSCAFP00845021361	macro-synteny
ENSP00000488946	phylogeny
ENSP00000488946	macro-synteny
ENSP00000338769	phylogeny
ENSP00000338769	macro-synteny
ENSMUSP00000041899	phylogeny
ENSMUSP00000041899	macro-synteny
ENSORLP00000018037	phylogeny
ENSORLP00000018037	macro-synteny
ENSTNIP00000020403	phylogeny
ENSTNIP00000020403	macro-synteny
ENSDARP00000105792	phylogeny
ENSDARP00000105792	macro-synteny
ENSLOCP00000006564	phylogeny
ENSLOCP00000006564	macro-synteny
ENSCMIP00000042351	phylogeny
ENSCMIP00000042351	macro-synteny
ENSGALP00010004526	phylogeny
ENSGALP00010004526	macro-synteny
ENSMGAP00000021474	phylogeny
ENSMGAP00000021474	macro-synteny
ENSTGUP00000018408	phylogeny
ENSTGUP00000018408	macro-synteny
ENSCAFP00845032864	phylogeny
ENSCAFP00845032864	macro-synteny
ENSP00000281419	phylogeny
ENSP00000281419	macro-synteny
ENSMUSP00000063217	phylogeny
ENSMUSP00000063217	macro-synteny
ENSMODP00000001858	phylogeny
ENSMODP00000001858	macro-synteny
ENSACAP00000002143	phylogeny
ENSACAP00000002143	macro-synteny
ENSCMIP00000019245	phylogeny
ENSCMIP00000019245	macro-synteny
ENSORLP00000018982	phylogeny
ENSORLP00000018982	macro-synteny
ENSGACP00000011835	phylogeny
ENSGACP00000011835	macro-synteny
ENSTNIP00000000938	phylogeny
ENSTNIP00000000938	macro-synteny
ENSTNIP00000008767	phylogeny
ENSTNIP00000008767	macro-synteny
ENSDARP00000024796	phylogeny
ENSDARP00000024796	macro-synteny
ENSLOCP00000020791	phylogeny
